aaaammdd,id_empenho,codigo_empenho,codigo_empenho_resumido,data_emissao,codigo_tipo_documento,tipo_documento,tipo_empenho,especie_empenho,codigo_orgao_superior,orgao_superior,codigo_orgao,orgao,codigo_unidade_gestora,unidade_gestora,codigo_gestao,gestao,codigo_favorecido,favorecido,observacao,codigo_esfera_orcamentaria,esfera_orcamentaria,codigo_tipo_credito,tipo_credito,codigo_grupo_fonte_recurso,grupo_fonte_recurso,codigo_fonte_recurso,fonte_recurso,codigo_unidade_orcamentaria,unidade_orcamentaria,codigo_funcao,funcao,codigo_sub_funcao,sub_funcao,codigo_programa,programa,codigo_acao,acao,linguagem_cidada,codigo_subtitulo_localizador,subtitulo_localizador,codigo_plano_orcamentario,plano_orcamentario,codigo_programa_governo,nome_programa_governo,autor_emenda,codigo_categoria_de_despesa,categoria_de_despesa,codigo_grupo_de_despesa,grupo_de_despesa,codigo_modalidade_de_aplicacao,modalidade_de_aplicacao,codigo_elemento_de_despesa,elemento_de_despesa,processo,modalidade_de_licitacao,inciso,amparo,referencia_de_dispensa_ou_inexigibilidade,codigo_convenio,contrato_de_repasse_termo_de_parceria_outros,valor_original_do_empenho,valor_do_empenho_convertido_pra_r,valor_utilizado_na_conversao
20201113,277701494,257052000012020NE800409,2020NE800409,2020-11-13,NE,Nota de Empenho,Global,REFORÇO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,95370821000126,ICARAI TURISMO TAXI AEREO LTDA,SELOG - REFORCO PARA PAGAMENTO. 2020NC443059 DE 13NOV20.                      NUP: 25064.001183/2018-02 - SERVICO DE HELICOPTERO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,33,Passagens e Despesas com Locomoção,25064001183201802,Pregão,-8,LEI10520,ART01    LEI10520/02,-1,SEM INFORMACAO,586059.4,586059.4,1
20201113,273801508,257052000012020NE800410,2020NE800410,2020-11-13,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,90347840001602,THYSSENKRUPP ELEVADORES SA,SELOG - ANULACAO TENDO EM VISTA O FIM DA VIGENCIA DO CONTRATO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064001759201661,Inexigível,CP,LEI8666,ART25/CP LEI8666/93,-1,SEM INFORMACAO,8203.99,8203.99,1
20201116,284701669,257052000012020NE800411,2020NE800411,2020-11-16,NE,Nota de Empenho,Global,ORIGINAL,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,90347840001602,THYSSENKRUPP ELEVADORES SA,SELOG - PARA PUBLICACAO CONTRATO NO SICON.  PROC ORIGEM: 2020IN00016,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064000813202038,Inexigível,CP,LEI8666,ART25/CP LEI8666/93,-1,SEM INFORMACAO,0.01,0.01,1
20201127,287202644,257052000012020NE000055,2020NE000055,2020-11-27,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,ANULACAO PARA AJUSTE DE CONTAS/REMANEJAMENTO FINAL DE EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,53,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,14,Diárias - Civil,-8,Não se Aplica,-8,SI,SEM INFORMACAO,-1,SEM INFORMACAO,29708,29708,1
20201127,277202533,257052000012020NE000054,2020NE000054,2020-11-27,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,ANULACAO PARA AJUSTE DE CONTAS/REMANEJAMENTO FINAL DE EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,14,Diárias - Civil,-8,Não se Aplica,-8,SI,SEM INFORMACAO,-1,SEM INFORMACAO,44114.23,44114.23,1
20201127,281002460,257052000012020NE800412,2020NE800412,2020-11-27,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,34805903000161,AMATUR AMAZONIA TURISMO LTDA,ANULACAO PARA AJUSTE DE CONTAS/REMANEJAMENTO FINAL DE EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,33,Passagens e Despesas com Locomoção,25064000110201976,Pregão,-8,LEI10520,ART01    LEI10520/02,-1,SEM INFORMACAO,8000,8000,1
20201127,283602629,257052000012020NE800413,2020NE800413,2020-11-27,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,04993775000166,COGUMELO TRANSPORTE LTDA,ANULACAO PARA AJUSTE DE CONTAS/REMANEJAMENTO FINAL DE EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,53,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,33,Passagens e Despesas com Locomoção,25064000712201508,Pregão,-8,LEI10520,ART01    LEI10520/02,-1,SEM INFORMACAO,8577.1,8577.1,1
20201127,286502464,257052000012020NE800417,2020NE800417,2020-11-27,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,07872397000150,RIZOLMAR A. DE OLIVEIRA,ANULACAO PARA AJUSTE DE CONTAS/REMANEJAMENTO FINAL DE EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,40,Serviços de Tecnologia da Informação e Comuni,25064001031201711,Pregão,-8,LEI10520,ART01    LEI10520/02,-1,SEM INFORMACAO,0.03,0.03,1
20201127,283102633,257052000012020NE800416,2020NE800416,2020-11-27,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,14214776000208,NORTE AMBIENTAL TRATAMENTO DE RESIDUOS LTDA,ANULACAO PARA AJUSTE DE CONTAS/REMANEJAMENTO FINAL DE EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,511,Saneamento básico rural,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",7684,SANEAMENTO BASICO EM ALDEIAS INDIGENAS PARA PREVENCAO DE DOENCAS E AGRAVOS,Saneamento em Aldeias Indígenas,76840001,SANEAMENTO BASICO EM ALDEIAS INDIGENA - NACIONAL,0000,SANEAMENTO BASICO EM ALDEIAS INDIGENAS PARA PREVENCAO DE DOENCAS E AGRAVOS,00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064001031201711,Pregão,-8,LEI10520,ART01    LEI10520/02,-1,SEM INFORMACAO,105605.41,105605.41,1
20201127,281302545,257052000012020NE000056,2020NE000056,2020-11-27,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,22900328000105,DEPARTAMENTO ESTADUAL DE TRANSITO,ANULACAO PARA AJUSTE DE CONTAS/REMANEJAMENTO FINAL DE EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,-8,Não se Aplica,-8,SI,SEM INFORMACAO,-1,SEM INFORMACAO,11.52,11.52,1
20201127,282802638,257052000012020NE800414,2020NE800414,2020-11-27,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,09182360000126,CENTRAL SERVICOS E COMERCIO LTDA,ANULACAO PARA AJUSTE DE CONTAS/REMANEJAMENTO FINAL DE EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,53,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064001407201525,Pregão,-8,LEI10520,ART01    LEI10520/02,-1,SEM INFORMACAO,3150,3150,1
20201127,276902651,257052000012020NE800415,2020NE800415,2020-11-27,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,34028316805616,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,ANULACAO PARA AJUSTE DE CONTAS/REMANEJAMENTO FINAL DE EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064000517201731,Dispensa de Licitação,08,LEI8666,ART24/08 LEI8666/93,-1,SEM INFORMACAO,12091.79,12091.79,1
20201130,287002696,257052000012020NE000060,2020NE000060,2020-11-30,NE,Nota de Empenho,Estimativo,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,ANULACAO PARA AJUSTE FINAL DO EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,301,Atenção básica,5019,ATENCAO PRIMARIA A SAUDE,21BG,FORMACAO E PROVISAO DE PROFISSIONAIS PARA A ATENCAO PRIMARIA A SAUDE,,21BG0001,FORMACAO E PROVISAO DE PROFISSIONAIS  - NACIONAL,0002,PROGRAMA MAIS MEDICOS,00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,48,Outros Auxílios Financeiros a Pessoas Físicas,-8,Não se Aplica,-8,SI,SEM INFORMACAO,-1,SEM INFORMACAO,23983.05,23983.05,1
20201130,277202665,257052000012020NE000059,2020NE000059,2020-11-30,NE,Nota de Empenho,Ordinário,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,***.982.352-**,ANTONIA DOS SANTOS MEDEIROS,ANULACAO PARA AJUSTE FINAL DO EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,92,Despesas de Exercícios Anteriores,-8,Não se Aplica,-8,SI,SEM INFORMACAO,-1,SEM INFORMACAO,0.32,0.32,1
20201130,276702623,257052000012020NE000061,2020NE000061,2020-11-30,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,00475855000179,DEPARTAMENTO DE TRANSITO DO DISTRITO FEDERAL,ANULACAO PARA AJUSTE FINAL DO EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,92,Despesas de Exercícios Anteriores,-8,Não se Aplica,-8,SI,SEM INFORMACAO,-1,SEM INFORMACAO,36.1,36.1,1
20201130,285902641,257052000012020NE000057,2020NE000057,2020-11-30,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,22900328000105,DEPARTAMENTO ESTADUAL DE TRANSITO,ANULACAO PARA AJUSTE FINAL DO EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,47,Obrigações Tributárias e Contributivas,-8,Não se Aplica,-8,SI,SEM INFORMACAO,-1,SEM INFORMACAO,59.51,59.51,1
20201130,283202720,257052000012020NE000058,2020NE000058,2020-11-30,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,05943030000155,MUNICIPIO DE BOA VISTA,ANULACAO PARA AJUSTE FINAL DO EXERCICIO.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,47,Obrigações Tributárias e Contributivas,-8,Não se Aplica,-8,SI,SEM INFORMACAO,-1,SEM INFORMACAO,1382.95,1382.95,1
20201130,277402598,257052000012020NE800418,2020NE800418,2020-11-30,NE,Nota de Empenho,Global,ANULAÇÃO,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,90347840001602,THYSSENKRUPP ELEVADORES SA,ANULACAO PARA CORRECAO DO PTRES.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064000813202038,Inexigível,CP,LEI8666,ART25/CP LEI8666/93,-1,SEM INFORMACAO,0.01,0.01,1
20201130,287202815,257052000012020NE800419,2020NE800419,2020-11-30,NE,Nota de Empenho,Global,ORIGINAL,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,90347840001602,THYSSENKRUPP ELEVADORES SA,ATENDER DESPESAS COM MANUTENCAO DE ELEVADORES DA SEDE DO DSEI-YANOMAMI.  PROC ORIGEM: 2020IN00016,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,51,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0003,ESTRUTURACAO DE UNIDADES DE SAUDE E DSEI PARA ATENDIMENTO A POPULACAO INDIGENA,00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064000813202038,Inexigível,CP,LEI8666,ART25/CP LEI8666/93,-1,SEM INFORMACAO,25280.82,25280.82,1
20201202,282903016,257052000012020NE800421,2020NE800421,2020-12-02,NE,Nota de Empenho,Global,ORIGINAL,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,02446931000143,FUNERARIA BOA VISTA EIRELI,ATENDER DESPESA COM PAGAMENTO DE FORNECIMENTO DE URNAS FUNERARIAS. CONTRATO NR05/2017. 2020NC440882 DE 13JAN2020.  PROC ORIGEM: 2017PR00005,2,Orçamento da Seguridade Social,A,INICIAL (LOA),-3,Inválido,53,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064000213201774,Pregão,-8,LEI10520,ART01    LEI10520/02,-1,SEM INFORMACAO,3150,3150,1
